Drug Name,Drug ID,Cell Line Name,Cosmic ID,TCGA Classification,Tissue,Tissue Sub-type,IC50,AUC,Max Conc,RMSE,Z score,Dataset Version
"Nutlin-3a (-)","1047","SK-MM-2","753612","MM","blood","myeloma","5.9105264083797469",".98746581413204615","10",".048963284566940733",".83620765386790497","GDSC2"
"Nutlin-3a (-)","1047","TE-15","753614","ESCA","aero_digestive_tract","oesophagus","5.1828573207807551",".97410899762314485","10",".056009151828099159",".42900736731390904","GDSC2"
"Nutlin-3a (-)","1047","U-266","753615","MM","blood","myeloma","5.776571082446404",".98359589044736273","10",".060955626931667693",".76124686738531222","GDSC2"
"Nutlin-3a (-)","1047","BE2-M17","753616","NB","nervous_system","neuroblastoma","5.4819081948911368",".98404398660728198","10",".070152731418156394",".59635486593278419","GDSC2"
"Nutlin-3a (-)","1047","KELLY","753618","NB","nervous_system","neuroblastoma","4.0761795250360109",".98289381202124548","10",".088047263317503413","-.19028445534291047","GDSC2"
"Nutlin-3a (-)","1047","SIMA","753620","NB","nervous_system","neuroblastoma","1.7458371261349825",".83546079447615584","10",".076101023957856728","-1.4943333819401052","GDSC2"
"Nutlin-3a (-)","1047","TE-1","753621","ESCA","aero_digestive_tract","oesophagus","6.3128061760487686",".98236425016180451","10",".051887073990362326","1.0613215682299963","GDSC2"
"Nutlin-3a (-)","1047","TE-10","753622","ESCA","aero_digestive_tract","oesophagus","4.2143880442198185",".96884859991572103","10",".039782126884624167","-.11294360140950245","GDSC2"
"Nutlin-3a (-)","1047","TE-8","753623","ESCA","aero_digestive_tract","oesophagus","6.1655890824467638",".98103027407620513","10",".048385796253911137",".97893955733795379","GDSC2"
"Nutlin-3a (-)","1047","CAPAN-1","753624","PAAD","pancreas","pancreas","5.3923003474208917",".97346527868963051","10",".084418224493615801",".54621072515614755","GDSC2"
"Nutlin-3a (-)","1047","OVCAR-3","905933","OV","urogenital_system","ovary","5.1531777789865973",".98153660918627439","10",".058510800210815103",".41239883174556496","GDSC2"
"Nutlin-3a (-)","1047","PC-3","905934","PRAD","urogenital_system","prostate","6.740867187949501",".98141450447043821","10",".056483648558106642","1.3008625487101644","GDSC2"
"Nutlin-3a (-)","1047","DU-145","905935","PRAD","urogenital_system","prostate","6.4803253268136842",".98753316033215344","10",".044117829087963252","1.1550645172672205","GDSC2"
"Nutlin-3a (-)","1047","HCT-116","905936","COREAD","digestive_system","large_intestine","1.9017560746252666",".85454172372052906","10",".088278320816922398","-1.4070818529326916","GDSC2"
"Nutlin-3a (-)","1047","HCT-15","905937","COREAD","digestive_system","large_intestine","4.9978501855256656",".97871817790183979","10",".099321255458810723",".32547822230243045","GDSC2"
"Nutlin-3a (-)","1047","HL-60","905938","LAML","blood","acute_myeloid_leukaemia","3.6832466430778537",".96823398311761011","10",".064452821689554213","-.41016789529745223","GDSC2"
"Nutlin-3a (-)","1047","HT-29","905939","COREAD","digestive_system","large_intestine","6.1292787664279604",".98359436964243063","10",".076638235084611525",".95862047090196245","GDSC2"
"Nutlin-3a (-)","1047","K-562","905940","LCML","blood","chronic_myeloid_leukaemia","4.2501070168321391",".97192297857292875","10",".088768167259795153","-.092955428033685353","GDSC2"
"Nutlin-3a (-)","1047","NCI-H226","905941","LUSC","lung","lung_NSCLC_squamous_cell_carcinoma","4.4379988695847317",".9006217450423577","10",".11406689372968909",".01218799166889831","GDSC2"
"Nutlin-3a (-)","1047","NCI-H23","905942","LUAD","lung","lung_NSCLC_adenocarcinoma","4.7301092149885617",".98219114244748329","10",".067670954718552973",".17565160223163889","GDSC2"
"Nutlin-3a (-)","1047","NCI-H460","905943","UNCLASSIFIED","lung","lung_NSCLC_large_cell",".80067933735923535",".73787640904552387","10",".039693351511579392","-2.0232393489341587","GDSC2"
"Nutlin-3a (-)","1047","NCI-H522","905944","LUAD","lung","lung_NSCLC_adenocarcinoma","5.0396086309639037",".98003529903465614","10",".063565951169841484",".34884605699306753","GDSC2"
"Nutlin-3a (-)","1047","T47D","905945","BRCA","breast","breast","4.3349159766656857",".96207577631800034","10",".10049385302429506","-.045496722785513741","GDSC2"
"Nutlin-3a (-)","1047","MCF7","905946","BRCA","breast","breast","2.7383146705887009",".87291879839261222","10",".069802328256056145","-.93894749653243093","GDSC2"
"Nutlin-3a (-)","1047","786-0","905947","KIRC","kidney","kidney","4.9495309802734164",".97356035405104369","10",".061763992513342678",".29843901648746507","GDSC2"
"Nutlin-3a (-)","1047","A498","905948","KIRC","kidney","kidney","3.9533674384614215",".93054009700714002","10",".077651194041489027","-.25900953614918254","GDSC2"
"Nutlin-3a (-)","1047","A549","905949","LUAD","lung","lung_NSCLC_adenocarcinoma","1.9278042422987138",".82720146364143654","10",".095814981983457573","-1.3925054176799145","GDSC2"
"Nutlin-3a (-)","1047","ACHN","905950","KIRC","kidney","kidney","1.6980020779480949",".79356835141423265","10",".075362369392887193","-1.5211016556801586","GDSC2"
"Nutlin-3a (-)","1047","BT-549","905951","BRCA","breast","breast","6.1606841597217308",".97707338060400084","10",".060851358557086808",".97619478506000967","GDSC2"
"Nutlin-3a (-)","1047","CCRF-CEM","905952","ALL","blood","lymphoblastic_leukemia","3.2745605687894508",".97842365804830289","10",".05119386645415773","-.63886674948400723","GDSC2"
"Nutlin-3a (-)","1047","SK-MEL-28","905954","SKCM","skin","melanoma","5.7024918726288556",".97874030511288457","10",".042473640889562632",".71979248107225391","GDSC2"
"Nutlin-3a (-)","1047","SK-MEL-2","905955","SKCM","skin","melanoma","4.4309811813692175",".97777984088183811","10",".12471221008472869",".0082609255051659808","GDSC2"
"Nutlin-3a (-)","1047","SK-MEL-5","905956","SKCM","skin","melanoma","5.2616593686629347",".97519430454932354","10",".047045686825342665",".47310463216343446","GDSC2"
"Nutlin-3a (-)","1047","Hs-578-T","905957","BRCA","breast","breast","4.737414839857526",".96368425078555098","10",".075723353871066892",".17973979642704441","GDSC2"
"Nutlin-3a (-)","1047","MOLT-4","905958","ALL","blood","lymphoblastic_leukemia",".0098622104931160529",".67254568016446026","10",".090683377557143285","-2.4657769888581358","GDSC2"
"Nutlin-3a (-)","1047","SK-OV-3","905959","OV","urogenital_system","ovary","7.1269152747875477",".97846342436113642","10",".055428541246197088","1.5168932888681201","GDSC2"
"Nutlin-3a (-)","1047","MDA-MB-231","905960","BRCA","breast","breast","5.6666311026177292",".98733817942944091","10",".05508486774394112",".69972495852191452","GDSC2"
"Nutlin-3a (-)","1047","COLO-205","905961","COREAD","digestive_system","large_intestine","6.6854571101413685",".99066946645605913","10",".033026364893322585","1.2698553231099958","GDSC2"
"Nutlin-3a (-)","1047","SW620","905962","COREAD","digestive_system","large_intestine","6.9379620177626",".98616236852187578","10",".061941857526676906","1.4111559121990824","GDSC2"
"Nutlin-3a (-)","1047","CAKI-1","905963","KIRC","kidney","kidney","2.9504355219010132",".85820486701949061","10",".054614336393375887","-.82024564027596236","GDSC2"
"Nutlin-3a (-)","1047","RPMI-8226","905964","MM","blood","myeloma","4.6304572413528655",".99101518781943887","10",".073133232219840485",".11988681448447971","GDSC2"
"Nutlin-3a (-)","1047","SR","905965","UNCLASSIFIED","blood","lymphoid_neoplasm_other","-.47189571367183542",".60864857716568954","10",".091973690687815995","-2.7353665153514393","GDSC2"
"Nutlin-3a (-)","1047","NCI-H322M","905967","LUAD","lung","lung_NSCLC_adenocarcinoma","5.5984755525627179",".97153778386850609","10",".066206558130110033",".66158542506417328","GDSC2"
"Nutlin-3a (-)","1047","IGROV-1","905968","OV","urogenital_system","ovary","2.7257064159559925",".87094887664588527","10",".075815250410685112","-.94600301804197451","GDSC2"
"Nutlin-3a (-)","1047","OVCAR-5","905969","OV","urogenital_system","ovary","7.0950834159845897",".97338911456763211","10",".058594002510263969","1.499080326565599","GDSC2"
"Nutlin-3a (-)","1047","EKVX","905970","LUAD","lung","lung_NSCLC_adenocarcinoma","6.2629409118360959",".96293476748400053","10",".037808294133137361","1.0334171949062789","GDSC2"
"Nutlin-3a (-)","1047","HCC2998","905971","COREAD","digestive_system","large_intestine","5.6320748879773683",".99220981819670817","10",".045211216367474868",".68038745917835186","GDSC2"
"Nutlin-3a (-)","1047","HOP-62","905972","LUAD","lung","lung_NSCLC_adenocarcinoma","6.8416332291608688",".98419833670962331","10",".041711798304416105","1.3572507635669604","GDSC2"
"Nutlin-3a (-)","1047","HOP-92","905973","UNCLASSIFIED","lung","lung_NSCLC_large_cell","5.8201560414217903",".97684636452058204","10",".062363693084850937",".78563681068052893","GDSC2"
"Nutlin-3a (-)","1047","LOXIMVI","905974","SKCM","skin","melanoma","1.7750204165434835",".83740241079026068","10",".13457762723211636","-1.4780025463728823","GDSC2"
"Nutlin-3a (-)","1047","M14","905975","SKCM","skin","melanoma","4.5316302659891949",".96655403160665398","10",".064217416230233401",".064583691989425512","GDSC2"
"Nutlin-3a (-)","1047","UACC-62","905976","SKCM","skin","melanoma","3.4633354487311721",".93012790076410756","10",".1102232567127347","-.53322919181325101","GDSC2"
"Nutlin-3a (-)","1047","UACC-257","905977","SKCM","skin","melanoma","4.6861751833143135",".95228827226383794","10",".1059665172224088",".15106631945391957","GDSC2"
"Nutlin-3a (-)","1047","RXF393","905978","KIRC","kidney","kidney","3.4606044911298159",".92255936709323938","10",".07963215107219114","-.53475742317114516","GDSC2"
"Nutlin-3a (-)","1047","SN12C","905979","KIRC","kidney","kidney","5.8047383039707503",".98390724036056565","10",".071574543102858906",".77700911546154838","GDSC2"
"Nutlin-3a (-)","1047","TK10","905980","KIRC","kidney","kidney","7.4554877208351131",".95673325750710159","10",".073877597997160191","1.7007609238473436","GDSC2"
"Nutlin-3a (-)","1047","U031","905981","KIRC","kidney","kidney","2.0627014633260665",".85251223754710304","10",".044445793745115411","-1.3170175510193658","GDSC2"
"Nutlin-3a (-)","1047","SNB75","905982","GBM","nervous_system","glioma","4.7581191737492352",".95527336811781749","10",".10611198484379569",".19132584678605005","GDSC2"
"Nutlin-3a (-)","1047","U251","905983","GBM","nervous_system","glioma","5.8167657902800887",".98313362110850655","10",".088779776699410812",".78373964167896248","GDSC2"
"Nutlin-3a (-)","1047","SF539","905984","LGG","nervous_system","glioma","4.7586033430135197",".98374188892021586","10",".079566487904456987",".19159678568742325","GDSC2"
"Nutlin-3a (-)","1047","SF295","905985","GBM","nervous_system","glioma","5.4955747497842049",".97902948704844972","10",".083686954059302446",".60400260741789458","GDSC2"
"Nutlin-3a (-)","1047","SF268","905986","GBM","nervous_system","glioma","6.4768370658598995",".98773089899234745","10",".050570870985272194","1.1531125024239859","GDSC2"
"Nutlin-3a (-)","1047","KM12","905989","COREAD","digestive_system","large_intestine","6.2477314942065956",".98880185350044159","10",".057983977548317266","1.024906074504714","GDSC2"
"Nutlin-3a (-)","1047","OVCAR-4","905990","OV","urogenital_system","ovary","5.6240786799867841",".98017662969887587","10",".054735170501623812",".67591281783299129","GDSC2"
"Nutlin-3a (-)","1047","OVCAR-8","905991","OV","urogenital_system","ovary","5.1216709666491091",".98994557282035212","10",".05075095402526842",".39476776395545105","GDSC2"
"Nutlin-3a (-)","1047","BxPC-3","906693","PAAD","pancreas","pancreas","6.2905030584755259",".98486596093598211","10",".028654693456739773","1.0488408458499401","GDSC2"
"Nutlin-3a (-)","1047","BONNA-12","906695","","blood","hairy_cell_leukaemia",".37534059579162427",".69728024388006671","10",".059813965988948566","-2.2612569594119232","GDSC2"
"Nutlin-3a (-)","1047","BHT-101","906696","THCA","thyroid","thyroid","5.1957922796330536",".98099602745801129","10",".056274560247673119",".43624571100746817","GDSC2"
"Nutlin-3a (-)","1047","Becker","906746","GBM","nervous_system","glioma","5.1207021666004584",".97365314453138829","10",".066166796413925894",".39422562788818211","GDSC2"
"Nutlin-3a (-)","1047","BE-13","906763","ALL","blood","lymphoblastic_leukemia","3.2706023586890409",".94409765017341896","10",".071152424613087559","-.6410817457159429","GDSC2"
"Nutlin-3a (-)","1047","ARH-77","906765","MM","blood","myeloma","3.9989781359404972",".97584519120236601","10",".061811478389552053","-.2334859988711466","GDSC2"
"Nutlin-3a (-)","1047","AGS","906790","STAD","digestive_system","stomach","1.7530930265927647",".83751697696276461","10",".05942088881511344","-1.4902730132973128","GDSC2"
"Nutlin-3a (-)","1047","ABC-1","906791","LUAD","lung","lung_NSCLC_adenocarcinoma","5.4694540581194113",".97509132453929925","10",".035491908872527678",".5893855880719332","GDSC2"
"Nutlin-3a (-)","1047","A2058","906792","SKCM","skin","melanoma","5.1029928527868353",".98961998609084556","10",".067958700643348066",".38431557703886532","GDSC2"
"Nutlin-3a (-)","1047","A375","906793","SKCM","skin","melanoma","1.824601491172559",".8359033094637357","10",".086343113106686159","-1.4502572042377211","GDSC2"
"Nutlin-3a (-)","1047","A253","906794","UNCLASSIFIED","aero_digestive_tract","head_and_neck","5.0782552196268806",".98767328735122306","10",".061745017077085379",".37047251089373262","GDSC2"
"Nutlin-3a (-)","1047","8305C","906795","THCA","thyroid","thyroid","5.7843898576079189",".96656540262716306","10",".084414765036841283",".76562221813269027","GDSC2"
"Nutlin-3a (-)","1047","647-V","906797","BLCA","urogenital_system","bladder","5.2130998168906384",".98715497468942959","10",".085138899407744204",".44593092953734526","GDSC2"
"Nutlin-3a (-)","1047","639-V","906798","BLCA","urogenital_system","bladder","4.8192311747440062",".98106200976742797","10",".059881698470733088",".22552384246986906","GDSC2"
"Nutlin-3a (-)","1047","697","906800","UNCLASSIFIED","blood","lymphoblastic_leukemia",".28011279976992398",".70865108628784879","10",".090041726901251729","-2.314545997642047","GDSC2"
"Nutlin-3a (-)","1047","BT-20","906801","BRCA","breast","breast","5.2637482359667178",".99171555948803536","10",".060792001914237025",".47427355273347038","GDSC2"
"Nutlin-3a (-)","1047","A2780","906804","UNCLASSIFIED","urogenital_system","ovary","1.2247487999893287",".77502303131952655","10",".095475145539628159","-1.7859320211327949","GDSC2"
"Nutlin-3a (-)","1047","COR-L105","906805","LUAD","lung","lung_NSCLC_adenocarcinoma","3.2071060056346541",".87691763851348903","10",".086571631778507477","-.67661401388497189","GDSC2"
"Nutlin-3a (-)","1047","CRO-AP2","906807","DLBC","blood","B_cell_lymphoma","-.33748050464087181",".61373374187240715","10",".084565653569910165","-2.6601483803950363","GDSC2"
"Nutlin-3a (-)","1047","COR-L88","906808","SCLC","lung","lung_small_cell_carcinoma","6.1170682877992961",".99026424697611537","10",".093774087298282058",".95178754302129698","GDSC2"
"Nutlin-3a (-)","1047","COLO-824","906812","BRCA","breast","breast","5.2053263287791092",".97910122231384089","10",".070737484741864698",".44158092121559123","GDSC2"
"Nutlin-3a (-)","1047","COLO-800","906813","SKCM","skin","melanoma","4.5776298154464747",".96856703081460616","10",".030157399642063071",".09032482905237775","GDSC2"
"Nutlin-3a (-)","1047","COLO-792","906814","SKCM","skin","melanoma","4.0774352332418475",".95702066258558627","10",".071002513669506315","-.18958176678576419","GDSC2"
"Nutlin-3a (-)","1047","COLO-680N","906817","ESCA","aero_digestive_tract","oesophagus","7.3738768049529453",".98652509848173364","10",".027525381589527026","1.6550918293379084","GDSC2"
"Nutlin-3a (-)","1047","COLO-679","906818","SKCM","skin","melanoma","4.1790347873590221",".94248431330710059","10",".089489331221862659","-.13272712192682126","GDSC2"
"Nutlin-3a (-)","1047","CHP-212","906820","NB","nervous_system","neuroblastoma","1.4610569461764036",".80572841000275375","10",".11885642478249291","-1.6536950655134179","GDSC2"
"Nutlin-3a (-)","1047","CFPAC-1","906821","PAAD","pancreas","pancreas","6.2285265081369259",".97626148393108436","10",".075498462934233929","1.0141590523154953","GDSC2"
"Nutlin-3a (-)","1047","Ca-Ski","906824","CESC","urogenital_system","cervix","5.6460478559362492",".98394028668301436","10",".063842085303226437",".68820666801081731","GDSC2"
"Nutlin-3a (-)","1047","Caov-3","906825","OV","urogenital_system","ovary","4.6658721384086279",".96362767017148254","10",".088043944026954243",".13970482857240796","GDSC2"
"Nutlin-3a (-)","1047","CAL-120","906826","BRCA","breast","breast","7.3240361264956277",".9710593691103987","10",".07412135058724266","1.6272012140902128","GDSC2"
"Nutlin-3a (-)","1047","CAL-72","906827","UNCLASSIFIED","bone","osteosarcoma","4.1637963761989552",".94802487857665785","10",".11521267172733853","-.14125446697521557","GDSC2"
"Nutlin-3a (-)","1047","CAL-62","906828","THCA","thyroid","thyroid","5.8880341338707591",".98792174303441216","10",".04677614132995269",".82362108013350133","GDSC2"
"Nutlin-3a (-)","1047","C32","906830","SKCM","skin","melanoma","4.668185714980833",".9670562265527064","10",".092928282938968182",".14099949541922296","GDSC2"
